Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion_x,Name,City,Contact_Number,Email,Gender,Address,Product_Name,Category,UnitPrice,Occasion_y,Description,TotalAmount,Year,Month,Month_Name,Day,Weekday_Name
766,C077,1,4,2023-07-02,16:28:53,07-07-2023,00:19:44,Hospet,All Occasions,Gokul Ahluwalia,Panchkula,910413737551,khalsatarini@bora.com,Female,"645, Grewal Street, Bardhaman-621911",Magnam Set,Soft Toys,1935,All Occasions,Quam numquam iste sunt nemo.,7740,2023,7,July,2023-07-02,Sunday
767,C077,13,2,2023-03-03,02:21:13,04-03-2023,00:14:53,Rohtak,Holi,Gokul Ahluwalia,Panchkula,910413737551,khalsatarini@bora.com,Female,"645, Grewal Street, Bardhaman-621911",Et Set,Mugs,1141,Holi,Eius praesentium ipsum autem.,2282,2023,3,March,2023-03-03,Friday
768,C087,1,1,2023-11-11,18:37:41,16-11-2023,12:19:42,Howrah,All Occasions,Rania Bhatt,North Dumdum,2112404207,dishanithaker@dey-choudhry.info,Female,"H.No. 782
Dey Circle
Jalna 640789",Magnam Set,Soft Toys,1935,All Occasions,Quam numquam iste sunt nemo.,1935,2023,11,November,2023-11-11,Saturday
769,C029,28,2,2023-08-25,09:37:39,02-09-2023,20:10:20,Ongole,Raksha Bandhan,Badal Sathe,Haridwar,912454360885,lavanya23@yahoo.com,Female,"H.No. 78, Suresh, Hapur-924072",Velit Set,Sweets,1778,Raksha Bandhan,Quidem sit facilis consequuntur iusto dignissimos exercitationem.,3556,2023,8,August,2023-08-25,Friday
770,C080,25,3,2023-05-29,00:20:57,07-06-2023,09:39:12,Pallavaram,Anniversary,Mohanlal Garde,Bhopal,8448890371,shroffzaina@hotmail.com,Male,"80/990
Yogi Road
Anantapuram-218176",Qui Gift,Plants,1202,Anniversary,Maxime culpa earum blanditiis.,3606,2023,5,May,2023-05-29,Monday
771,C056,9,2,2023-08-26,17:00:07,01-09-2023,10:54:16,Vijayanagaram,Raksha Bandhan,Pihu Choudhury,Haridwar,9732644810,dhanuksastry@yahoo.com,Male,"H.No. 029, Grover
Kadapa-492513",Aperiam Box,Colors,1605,Raksha Bandhan,Explicabo totam quaerat a quaerat ducimus officia.,3210,2023,8,August,2023-08-26,Saturday
772,C085,35,5,2023-03-01,05:03:06,04-03-2023,08:20:05,Machilipatnam,Holi,Bhamini Johal,Raipur,913129106402,prisha85@gaba.com,Male,"53/88, Soni Chowk
Etawah-422592",Nam Gift,Colors,1865,Holi,Ab possimus tempore maiores nesciunt enim placeat excepturi.,9325,2023,3,March,2023-03-01,Wednesday
773,C031,39,4,2023-01-07,02:11:24,13-01-2023,23:47:54,Karaikudi,All Occasions,Madhup Wable,Sasaram,135745753,priyansh11@dua-tella.com,Female,"H.No. 69
Shere
Durgapur 474507",Voluptate Set,Mugs,387,All Occasions,Voluptates nostrum ratione sint odit dolore consectetur.,1548,2023,1,January,2023-01-07,Saturday
774,C051,65,5,2023-06-17,21:28:21,27-06-2023,03:01:20,Begusarai,All Occasions,Aradhya Batta,Kota,911200621501,diyakapadia@gmail.com,Female,"25
Vaidya Street, Deoghar-807286",Error Gift,Raksha Bandhan,1895,All Occasions,Ratione alias nam dignissimos ullam.,9475,2023,6,June,2023-06-17,Saturday
775,C077,45,1,2023-02-19,03:48:10,24-02-2023,23:31:47,Anand,Birthday,Gokul Ahluwalia,Panchkula,910413737551,khalsatarini@bora.com,Female,"645, Grewal Street, Bardhaman-621911",Iusto Set,Raksha Bandhan,722,Birthday,Adipisci quo laboriosam.,722,2023,2,February,2023-02-19,Sunday
776,C051,43,1,2023-11-09,07:28:54,12-11-2023,21:39:04,Alwar,Diwali,Aradhya Batta,Kota,911200621501,diyakapadia@gmail.com,Female,"25
Vaidya Street, Deoghar-807286",Quisquam Pack,Raksha Bandhan,750,Diwali,Odio incidunt tempore nesciunt.,750,2023,11,November,2023-11-09,Thursday
777,C016,70,3,2023-02-24,15:33:57,27-02-2023,11:29:39,Bhusawal,Birthday,Amani Ganesh,Tenali,8482992702,sumerkaur@yahoo.com,Male,"667
Som Marg
Rajkot 238865",Error Gift,Sweets,866,Birthday,Debitis provident illo aliquam debitis.,2598,2023,2,February,2023-02-24,Friday
778,C033,61,4,2023-05-10,03:58:40,13-05-2023,11:57:17,Raebareli,Anniversary,Suhana Kurian,Indore,5713958095,nbains@hotmail.com,Female,"56/734, Som Marg
Bhimavaram 598548",Iusto Box,Plants,810,Anniversary,Sequi numquam rerum aspernatur aspernatur in.,3240,2023,5,May,2023-05-10,Wednesday
779,C052,3,1,2023-02-06,06:26:37,08-02-2023,02:51:51,Durgapur,Valentine's Day,Vardaniya Apte,Dhanbad,5846932069,ysoman@thaman.com,Male,"H.No. 78, Tara Nagar
Narasaraopet-260778",Eius Gift,Colors,1534,Valentine's Day,Deserunt pariatur mollitia voluptatem.,1534,2023,2,February,2023-02-06,Monday
780,C070,33,2,2023-02-10,11:30:51,13-02-2023,04:28:25,Bikaner,Valentine's Day,Emir Gokhale,Bhatpara,3859920805,emirlala@sethi-kari.com,Male,"49/10
Sengupta Marg, Madhyamgram 629284",Earum Set,Colors,314,Valentine's Day,Nisi quis nam ipsa molestias vel totam.,628,2023,2,February,2023-02-10,Friday
781,C084,40,2,2023-09-27,15:26:58,05-10-2023,19:39:28,Muzaffarnagar,Anniversary,Anahita Shankar,Tiruchirappalli,912205603376,jchada@hotmail.com,Male,"537
Bahl Nagar
Tinsukia 000008",Provident Pack,Sweets,1923,Anniversary,Voluptate eaque accusamus nobis voluptatem accusamus.,3846,2023,9,September,2023-09-27,Wednesday
782,C087,22,4,2023-04-18,05:41:20,26-04-2023,19:25:29,Shimoga,All Occasions,Rania Bhatt,North Dumdum,2112404207,dishanithaker@dey-choudhry.info,Female,"H.No. 782
Dey Circle
Jalna 640789",Exercitationem Pack,Soft Toys,1639,All Occasions,Iusto cum nostrum quasi dicta totam error.,6556,2023,4,April,2023-04-18,Tuesday
783,C024,55,5,2023-08-28,04:31:27,29-08-2023,05:10:51,Visakhapatnam,Raksha Bandhan,Jhanvi Chowdhury,Kavali,910316756360,magarvardaniya@biswas.com,Female,"827, Shere Nagar, Mangalore 084058",Dolores Gift,Soft Toys,1904,Raksha Bandhan,Nobis sed corrupti cupiditate fugiat unde.,9520,2023,8,August,2023-08-28,Monday
784,C042,56,2,2023-06-02,08:25:52,07-06-2023,06:16:19,Bhalswa Jahangir Pur,Anniversary,Eshani Sharma,Ajmer,916843169694,waliavaibhav@yahoo.com,Male,"85/523
Raval Path, Bhind-188340",Quia Gift,Raksha Bandhan,1272,Anniversary,Veniam expedita odit esse.,2544,2023,6,June,2023-06-02,Friday
785,C052,47,5,2023-02-26,17:41:34,01-03-2023,13:09:23,Jodhpur,Holi,Vardaniya Apte,Dhanbad,5846932069,ysoman@thaman.com,Male,"H.No. 78, Tara Nagar
Narasaraopet-260778",Harum Pack,Colors,1638,Holi,Maiores voluptates quam aspernatur magni distinctio provident.,8190,2023,2,February,2023-02-26,Sunday
786,C003,47,1,2023-03-05,22:47:05,07-03-2023,07:16:53,Kirari Suleman Nagar,Holi,Jayesh Lanka,Bilaspur,7400208126,kavyabarad@hotmail.com,Male,"H.No. 53, Krishna Ganj, Dhule-346480",Harum Pack,Colors,1638,Holi,Maiores voluptates quam aspernatur magni distinctio provident.,1638,2023,3,March,2023-03-05,Sunday
787,C069,9,1,2023-08-25,21:42:12,27-08-2023,14:10:59,Ambarnath,Raksha Bandhan,Hunar Tripathi,Madhyamgram,1440411271,gabainaaya@chhabra.info,Female,"H.No. 637
Walla Zila, Begusarai 750201",Aperiam Box,Colors,1605,Raksha Bandhan,Explicabo totam quaerat a quaerat ducimus officia.,1605,2023,8,August,2023-08-25,Friday
788,C099,53,3,2023-08-24,04:58:58,27-08-2023,08:56:52,Durgapur,Raksha Bandhan,Ranbir Loyal,Dhanbad,913621448305,reyanshghosh@rajagopalan.com,Female,"496
Kumer Zila
Raurkela Industrial Township-618990",Ipsam Set,Sweets,1672,Raksha Bandhan,Deleniti aspernatur pariatur laudantium nihil at.,5016,2023,8,August,2023-08-24,Thursday
789,C048,58,4,2023-02-08,18:19:36,15-02-2023,08:00:31,Bally,Valentine's Day,Aradhya Kale,Guntakal,7979926231,gkhanna@tripathi.biz,Male,"H.No. 60, Dhingra Marg
Jalna 036174",Sed Pack,Cake,1492,Valentine's Day,Reiciendis nam omnis vel explicabo amet perferendis.,5968,2023,2,February,2023-02-08,Wednesday
790,C046,26,2,2023-02-28,06:03:29,08-03-2023,04:20:38,Chennai,Holi,Tara Kannan,Guna,917543187237,madanheer@gmail.com,Male,"H.No. 26
Khurana, Kharagpur-183176",Aliquam Box,Colors,289,Holi,Sunt repellendus quidem laborum provident voluptas ut nisi.,578,2023,2,February,2023-02-28,Tuesday
791,C093,51,2,2023-05-06,02:29:51,09-05-2023,06:53:48,Bhubaneswar,All Occasions,Mamooty Bawa,Tumkur,912783169130,veer55@chaudhari.net,Male,"499
Apte Street
Gorakhpur 610533",Fugit Set,Soft Toys,1084,All Occasions,Maiores hic veritatis corporis modi.,2168,2023,5,May,2023-05-06,Saturday
792,C015,43,2,2023-11-09,07:00:56,10-11-2023,05:14:12,Munger,Diwali,Romil Bajwa,Kolkata,918664164910,taimurkashyap@halder.com,Female,"890, Sathe Circle
Moradabad 800838",Quisquam Pack,Raksha Bandhan,750,Diwali,Odio incidunt tempore nesciunt.,1500,2023,11,November,2023-11-09,Thursday
793,C095,58,5,2023-02-05,17:37:16,15-02-2023,01:28:17,Mirzapur,Valentine's Day,Mahika Cherian,Warangal,2769457161,pgala@yahoo.com,Female,"765
Srinivasan Ganj
Gangtok-960690",Sed Pack,Cake,1492,Valentine's Day,Reiciendis nam omnis vel explicabo amet perferendis.,7460,2023,2,February,2023-02-05,Sunday
794,C079,13,4,2023-03-04,17:11:58,09-03-2023,14:51:06,Shimoga,Holi,Vedika Sankaran,Bhilai,7606054646,advikakrishnan@hotmail.com,Female,"89
Srivastava Circle
Solapur 947664",Et Set,Mugs,1141,Holi,Eius praesentium ipsum autem.,4564,2023,3,March,2023-03-04,Saturday
795,C070,7,1,2023-03-03,17:58:36,07-03-2023,22:17:46,Ujjain,Holi,Emir Gokhale,Bhatpara,3859920805,emirlala@sethi-kari.com,Male,"49/10
Sengupta Marg, Madhyamgram 629284",Quos Set,Soft Toys,409,Holi,Sint accusamus veritatis exercitationem corporis.,409,2023,3,March,2023-03-03,Friday
796,C002,61,4,2023-05-05,07:53:26,14-05-2023,08:08:25,Rajkot,Anniversary,Myra Edwin,Bulandshahr,8915420519,yshukla@hotmail.com,Female,"H.No. 78
Sharaf Ganj
Indore 928261",Iusto Box,Plants,810,Anniversary,Sequi numquam rerum aspernatur aspernatur in.,3240,2023,5,May,2023-05-05,Friday
797,C047,13,2,2023-03-03,20:57:50,10-03-2023,04:29:03,Tiruvottiyur,Holi,Bhamini Ravi,Jorhat,910798274175,ramachandranraghav@uppal-bhandari.com,Male,"56, Tak Street, Giridih 114150",Et Set,Mugs,1141,Holi,Eius praesentium ipsum autem.,2282,2023,3,March,2023-03-03,Friday
798,C043,30,5,2023-12-17,17:35:18,26-12-2023,01:52:09,Sultan Pur Majra,Anniversary,Yasmin Sheth,Vellore,2544865070,aliavasa@chakraborty-koshy.com,Female,"80
Vala Ganj, Dindigul-437862",Recusandae Pack,Colors,751,Anniversary,Maxime exercitationem repellat veritatis a dolorem.,3755,2023,12,December,2023-12-17,Sunday
799,C084,32,5,2023-10-22,01:50:09,01-11-2023,20:22:26,Patna,Birthday,Anahita Shankar,Tiruchirappalli,912205603376,jchada@hotmail.com,Male,"537
Bahl Nagar
Tinsukia 000008",Fuga Set,Soft Toys,1792,Birthday,Modi veniam vero dolores.,8960,2023,10,October,2023-10-22,Sunday
800,C014,24,5,2023-06-17,21:50:22,21-06-2023,07:12:59,Machilipatnam,Birthday,Indrans Shukla,Panvel,2717671919,rajagopalfateh@dhingra.info,Female,"67/61, Balan Nagar
Dehri-162882",Ad Box,Mugs,535,Birthday,Possimus perspiciatis nesciunt modi molestias.,2675,2023,6,June,2023-06-17,Saturday
801,C058,35,1,2023-03-07,19:15:48,15-03-2023,06:35:12,Dindigul,Holi,Charvi Kanda,Guntakal,919771604920,miraan05@gmail.com,Male,"25
Srinivasan Ganj, Mira-Bhayandar-341661",Nam Gift,Colors,1865,Holi,Ab possimus tempore maiores nesciunt enim placeat excepturi.,1865,2023,3,March,2023-03-07,Tuesday
802,C097,45,3,2023-03-23,12:37:23,26-03-2023,06:19:00,Dibrugarh,Birthday,Nakul Randhawa,Sri Ganganagar,456900126,tlall@ramanathan.info,Female,"376
Tiwari Zila, Munger-178543",Iusto Set,Raksha Bandhan,722,Birthday,Adipisci quo laboriosam.,2166,2023,3,March,2023-03-23,Thursday
803,C040,26,1,2023-03-03,12:03:48,10-03-2023,02:50:05,Sambalpur,Holi,Hazel Mangat,Pallavaram,918810621361,aarnakrishna@chokshi.org,Female,"H.No. 07
Lad Ganj, Jaipur-750706",Aliquam Box,Colors,289,Holi,Sunt repellendus quidem laborum provident voluptas ut nisi.,289,2023,3,March,2023-03-03,Friday
804,C009,3,3,2023-02-05,05:37:18,07-02-2023,01:58:08,Deoghar,Valentine's Day,Ritvik Borah,Madurai,1336765676,daliajivika@yahoo.com,Female,"28/64
Lanka Marg, Ramgarh 141634",Eius Gift,Colors,1534,Valentine's Day,Deserunt pariatur mollitia voluptatem.,4602,2023,2,February,2023-02-05,Sunday
805,C028,24,3,2023-06-11,14:39:08,14-06-2023,18:07:19,Bareilly,Birthday,Hridaan Rajagopalan,Noida,2539728317,indrans49@thaman-chopra.net,Female,"01, Kapur Road, Agra-329913",Ad Box,Mugs,535,Birthday,Possimus perspiciatis nesciunt modi molestias.,1605,2023,6,June,2023-06-11,Sunday
806,C088,29,2,2023-02-28,13:01:22,08-03-2023,06:38:58,Jhansi,Holi,Shalv Kulkarni,Khora,919113488461,uthkarsh12@yahoo.com,Female,"H.No. 82, Kala Road, Moradabad-953360",In Set,Colors,1252,Holi,Occaecati impedit incidunt qui.,2504,2023,2,February,2023-02-28,Tuesday
807,C006,40,4,2023-11-29,16:20:19,09-12-2023,03:09:57,Bhopal,Anniversary,Rania Mann,Karimnagar,919363577179,evaswamy@biswas-sekhon.com,Female,"15/89, Dayal Chowk, Rohtak 586046",Provident Pack,Sweets,1923,Anniversary,Voluptate eaque accusamus nobis voluptatem accusamus.,7692,2023,11,November,2023-11-29,Wednesday
808,C002,9,2,2023-08-29,15:36:39,30-08-2023,10:11:21,Raurkela Industrial Township,Raksha Bandhan,Myra Edwin,Bulandshahr,8915420519,yshukla@hotmail.com,Female,"H.No. 78
Sharaf Ganj
Indore 928261",Aperiam Box,Colors,1605,Raksha Bandhan,Explicabo totam quaerat a quaerat ducimus officia.,3210,2023,8,August,2023-08-29,Tuesday
809,C062,35,1,2023-03-07,19:50:47,17-03-2023,01:51:34,Ludhiana,Holi,Inaaya  Sarraf,Nagpur,915915082470,kotharilakshay@cherian.com,Male,"78/08
Dyal Ganj
Satara-877913",Nam Gift,Colors,1865,Holi,Ab possimus tempore maiores nesciunt enim placeat excepturi.,1865,2023,3,March,2023-03-07,Tuesday
810,C059,24,3,2023-12-15,05:57:14,17-12-2023,12:05:52,New Delhi,Birthday,Nirvi Wagle,Kalyan-Dombivli,5869821393,mandalbhamini@gmail.com,Male,"77
Walla Ganj, Ambarnath-616114",Ad Box,Mugs,535,Birthday,Possimus perspiciatis nesciunt modi molestias.,1605,2023,12,December,2023-12-15,Friday
811,C020,14,5,2023-10-18,12:04:11,25-10-2023,21:55:52,Bellary,Birthday,Samaira Ganesh,Machilipatnam,1731643700,golesana@varty-gill.com,Male,"12, Khosla Chowk
Gopalpur-059682",Deserunt Box,Colors,1915,Birthday,Incidunt hic vero esse saepe illum.,9575,2023,10,October,2023-10-18,Wednesday
812,C058,40,2,2023-12-12,17:19:49,14-12-2023,01:28:32,Ongole,Anniversary,Charvi Kanda,Guntakal,919771604920,miraan05@gmail.com,Male,"25
Srinivasan Ganj, Mira-Bhayandar-341661",Provident Pack,Sweets,1923,Anniversary,Voluptate eaque accusamus nobis voluptatem accusamus.,3846,2023,12,December,2023-12-12,Tuesday
813,C094,32,4,2023-01-19,08:53:43,23-01-2023,22:01:01,Bhind,Birthday,Raghav Babu,Deoghar,914638480067,shenoynirvaan@chawla.com,Female,"83/108
Goyal Chowk
Bhusawal-294899",Fuga Set,Soft Toys,1792,Birthday,Modi veniam vero dolores.,7168,2023,1,January,2023-01-19,Thursday
814,C094,47,5,2023-03-05,01:59:20,14-03-2023,04:41:16,Kumbakonam,Holi,Raghav Babu,Deoghar,914638480067,shenoynirvaan@chawla.com,Female,"83/108
Goyal Chowk
Bhusawal-294899",Harum Pack,Colors,1638,Holi,Maiores voluptates quam aspernatur magni distinctio provident.,8190,2023,3,March,2023-03-05,Sunday
815,C098,61,3,2023-09-29,07:08:13,08-10-2023,14:46:18,Bhatpara,Anniversary,Navya Golla,Cuttack,914461213936,tellamadhup@bhatt-bhasin.info,Male,"910
Rastogi Circle, Tiruppur 102771",Iusto Box,Plants,810,Anniversary,Sequi numquam rerum aspernatur aspernatur in.,2430,2023,9,September,2023-09-29,Friday
816,C042,35,3,2023-02-28,19:44:25,10-03-2023,13:41:37,Ujjain,Holi,Eshani Sharma,Ajmer,916843169694,waliavaibhav@yahoo.com,Male,"85/523
Raval Path, Bhind-188340",Nam Gift,Colors,1865,Holi,Ab possimus tempore maiores nesciunt enim placeat excepturi.,5595,2023,2,February,2023-02-28,Tuesday
817,C066,21,2,2023-08-28,05:37:00,01-09-2023,22:05:03,Jalandhar,Raksha Bandhan,Eshani Buch,Malegaon,7436178055,traval@ratta-bumb.net,Female,"209
Lad Street, Ludhiana-431855",Quia Gift,Colors,1561,Raksha Bandhan,Autem necessitatibus perferendis consequatur suscipit iste harum sint.,3122,2023,8,August,2023-08-28,Monday
818,C004,8,4,2023-03-02,07:51:06,09-03-2023,09:07:41,Thrissur,Anniversary,Tarini Bava,Miryalaguda,7232349928,vsen@hotmail.com,Male,"145
Sibal, Rourkela-650344",Qui Box,Sweets,252,Anniversary,Praesentium necessitatibus quos esse neque.,1008,2023,3,March,2023-03-02,Thursday
819,C052,55,5,2023-08-22,13:05:23,24-08-2023,01:32:28,Kottayam,Raksha Bandhan,Vardaniya Apte,Dhanbad,5846932069,ysoman@thaman.com,Male,"H.No. 78, Tara Nagar
Narasaraopet-260778",Dolores Gift,Soft Toys,1904,Raksha Bandhan,Nobis sed corrupti cupiditate fugiat unde.,9520,2023,8,August,2023-08-22,Tuesday
820,C033,64,3,2023-08-22,05:51:43,26-08-2023,04:52:23,Hapur,Raksha Bandhan,Suhana Kurian,Indore,5713958095,nbains@hotmail.com,Female,"56/734, Som Marg
Bhimavaram 598548",Nostrum Box,Soft Toys,1878,Raksha Bandhan,Illo laboriosam at delectus.,5634,2023,8,August,2023-08-22,Tuesday
821,C050,32,4,2023-02-27,20:15:31,07-03-2023,22:46:00,Bareilly,Birthday,Chirag Srinivas,Imphal,911157961919,xmand@hotmail.com,Female,"80/683
Gandhi Zila
Amravati-523734",Fuga Set,Soft Toys,1792,Birthday,Modi veniam vero dolores.,7168,2023,2,February,2023-02-27,Monday
822,C075,41,5,2023-11-09,03:23:06,12-11-2023,04:15:17,Indore,Diwali,Yashvi Bansal,Aligarh,914513765238,indranilsastry@gmail.com,Female,"62, Dash Street
Pondicherry-945886",Aut Box,Sweets,1977,Diwali,Ab quisquam nobis ducimus.,9885,2023,11,November,2023-11-09,Thursday
823,C087,64,3,2023-08-27,15:23:25,01-09-2023,14:52:40,Alappuzha,Raksha Bandhan,Rania Bhatt,North Dumdum,2112404207,dishanithaker@dey-choudhry.info,Female,"H.No. 782
Dey Circle
Jalna 640789",Nostrum Box,Soft Toys,1878,Raksha Bandhan,Illo laboriosam at delectus.,5634,2023,8,August,2023-08-27,Sunday
824,C097,46,4,2023-05-06,07:56:11,07-05-2023,15:23:52,Muzaffarpur,Anniversary,Nakul Randhawa,Sri Ganganagar,456900126,tlall@ramanathan.info,Female,"376
Tiwari Zila, Munger-178543",Pariatur Set,Cake,758,Anniversary,In nesciunt maxime nobis officiis dicta.,3032,2023,5,May,2023-05-06,Saturday
825,C044,25,5,2023-06-30,10:50:24,01-07-2023,18:08:04,Nellore,Anniversary,Seher Mann,Agra,9843970658,vardaniyakaran@krishnamurthy.com,Male,"H.No. 146, Ram Chowk
Meerut-776118",Qui Gift,Plants,1202,Anniversary,Maxime culpa earum blanditiis.,6010,2023,6,June,2023-06-30,Friday
826,C077,16,5,2023-03-02,20:02:07,08-03-2023,06:16:18,Udaipur,Holi,Gokul Ahluwalia,Panchkula,910413737551,khalsatarini@bora.com,Female,"645, Grewal Street, Bardhaman-621911",Ut Pack,Sweets,1721,Holi,Quae occaecati laborum expedita perspiciatis consequatur ad.,8605,2023,3,March,2023-03-02,Thursday
827,C086,9,1,2023-08-29,22:10:46,30-08-2023,00:51:55,Surendranagar Dudhrej,Raksha Bandhan,Ivana Amble,Purnia,9628920018,sundarampari@garg-khurana.biz,Female,"54/216, Tak Ganj
Mangalore 180959",Aperiam Box,Colors,1605,Raksha Bandhan,Explicabo totam quaerat a quaerat ducimus officia.,1605,2023,8,August,2023-08-29,Tuesday
828,C044,8,3,2023-10-24,16:47:01,01-11-2023,22:18:58,Gwalior,Anniversary,Seher Mann,Agra,9843970658,vardaniyakaran@krishnamurthy.com,Male,"H.No. 146, Ram Chowk
Meerut-776118",Qui Box,Sweets,252,Anniversary,Praesentium necessitatibus quos esse neque.,756,2023,10,October,2023-10-24,Tuesday
829,C020,42,4,2023-12-19,18:35:41,26-12-2023,10:18:04,Visakhapatnam,All Occasions,Samaira Ganesh,Machilipatnam,1731643700,golesana@varty-gill.com,Male,"12, Khosla Chowk
Gopalpur-059682",Expedita Gift,Sweets,1744,All Occasions,Necessitatibus cum dolores alias sed.,6976,2023,12,December,2023-12-19,Tuesday
830,C007,46,2,2023-01-12,19:18:53,15-01-2023,05:04:21,Indore,Anniversary,Jayant Kamdar,Berhampore,918576675504,pcontractor@hotmail.com,Male,"H.No. 501
Goswami Path, Bhilwara 482554",Pariatur Set,Cake,758,Anniversary,In nesciunt maxime nobis officiis dicta.,1516,2023,1,January,2023-01-12,Thursday
831,C079,56,5,2023-05-24,18:41:33,03-06-2023,19:06:17,Rajahmundry,Anniversary,Vedika Sankaran,Bhilai,7606054646,advikakrishnan@hotmail.com,Female,"89
Srivastava Circle
Solapur 947664",Quia Gift,Raksha Bandhan,1272,Anniversary,Veniam expedita odit esse.,6360,2023,5,May,2023-05-24,Wednesday
832,C026,65,4,2023-02-01,18:56:24,10-02-2023,02:19:29,Etawah,All Occasions,Ira Chahal,Farrukhabad,918716483532,ayeshathakkar@yahoo.com,Female,"37, Bhasin Path, Deoghar-816439",Error Gift,Raksha Bandhan,1895,All Occasions,Ratione alias nam dignissimos ullam.,7580,2023,2,February,2023-02-01,Wednesday
833,C002,26,3,2023-03-05,00:40:48,13-03-2023,01:40:17,Shahjahanpur,Holi,Myra Edwin,Bulandshahr,8915420519,yshukla@hotmail.com,Female,"H.No. 78
Sharaf Ganj
Indore 928261",Aliquam Box,Colors,289,Holi,Sunt repellendus quidem laborum provident voluptas ut nisi.,867,2023,3,March,2023-03-05,Sunday
834,C029,60,5,2023-11-03,18:35:20,12-11-2023,14:01:49,Thrissur,Diwali,Badal Sathe,Haridwar,912454360885,lavanya23@yahoo.com,Female,"H.No. 78, Suresh, Hapur-924072",Ea Set,Sweets,827,Diwali,Ex omnis sit quibusdam.,4135,2023,11,November,2023-11-03,Friday
835,C089,32,2,2023-07-05,17:35:53,06-07-2023,23:34:11,Cuttack,Birthday,Oorja Dey,Nellore,917264144428,shanaya87@gmail.com,Female,"91, Handa Circle
Baranagar-841504",Fuga Set,Soft Toys,1792,Birthday,Modi veniam vero dolores.,3584,2023,7,July,2023-07-05,Wednesday
836,C020,44,5,2023-11-08,02:36:05,11-11-2023,03:11:27,Tumkur,Diwali,Samaira Ganesh,Machilipatnam,1731643700,golesana@varty-gill.com,Male,"12, Khosla Chowk
Gopalpur-059682",Dolorum Set,Plants,794,Diwali,Nam quod aliquid.,3970,2023,11,November,2023-11-08,Wednesday
837,C036,14,5,2023-12-19,12:57:12,21-12-2023,00:00:36,Raebareli,Birthday,Biju Bajwa,Dibrugarh,918721850071,choudhryrohan@hotmail.com,Female,"373
Ganguly Street, Kurnool 041608",Deserunt Box,Colors,1915,Birthday,Incidunt hic vero esse saepe illum.,9575,2023,12,December,2023-12-19,Tuesday
838,C003,19,3,2023-02-09,10:18:01,17-02-2023,06:09:40,Sirsa,Valentine's Day,Jayesh Lanka,Bilaspur,7400208126,kavyabarad@hotmail.com,Male,"H.No. 53, Krishna Ganj, Dhule-346480",Iure Gift,Mugs,1234,Valentine's Day,Autem quaerat tempore quasi ipsam.,3702,2023,2,February,2023-02-09,Thursday
839,C072,51,4,2023-11-02,03:51:23,12-11-2023,01:49:51,Udupi,All Occasions,Charvi Karnik,Hyderabad,7573085232,mishti69@cheema.info,Male,"99/790
Subramanian Chowk, Bhagalpur 125926",Fugit Set,Soft Toys,1084,All Occasions,Maiores hic veritatis corporis modi.,4336,2023,11,November,2023-11-02,Thursday
840,C031,67,2,2023-01-13,19:19:35,16-01-2023,11:50:30,Tirunelveli,Anniversary,Madhup Wable,Sasaram,135745753,priyansh11@dua-tella.com,Female,"H.No. 69
Shere
Durgapur 474507",Maiores Box,Raksha Bandhan,1374,Anniversary,Earum quos enim minima.,2748,2023,1,January,2023-01-13,Friday
841,C041,26,5,2023-03-07,06:16:00,12-03-2023,23:16:39,Bhalswa Jahangir Pur,Holi,Rati Dhingra,Karaikudi,625408216,nirvisekhon@yahoo.com,Male,"71/531
Kibe Circle, Indore-971559",Aliquam Box,Colors,289,Holi,Sunt repellendus quidem laborum provident voluptas ut nisi.,1445,2023,3,March,2023-03-07,Tuesday
842,C085,46,2,2023-12-29,17:11:33,01-01-2024,02:27:46,Kulti,Anniversary,Bhamini Johal,Raipur,913129106402,prisha85@gaba.com,Male,"53/88, Soni Chowk
Etawah-422592",Pariatur Set,Cake,758,Anniversary,In nesciunt maxime nobis officiis dicta.,1516,2023,12,December,2023-12-29,Friday
843,C007,68,1,2023-02-11,21:46:03,12-02-2023,19:27:09,Bikaner,Valentine's Day,Jayant Kamdar,Berhampore,918576675504,pcontractor@hotmail.com,Male,"H.No. 501
Goswami Path, Bhilwara 482554",Quas Gift,Soft Toys,597,Valentine's Day,Enim non fugit reprehenderit minima.,597,2023,2,February,2023-02-11,Saturday
844,C067,51,1,2023-10-09,19:12:55,10-10-2023,09:48:27,Satara,All Occasions,Eva Sankaran,Anand,407409251,zdhar@gmail.com,Male,"538
Doctor Street, Machilipatnam 092427",Fugit Set,Soft Toys,1084,All Occasions,Maiores hic veritatis corporis modi.,1084,2023,10,October,2023-10-09,Monday
845,C032,57,5,2023-10-17,18:51:16,25-10-2023,02:55:03,Hospet,Birthday,Mannat Anand,Surat,1611365500,advika02@gmail.com,Male,"81/76, Khanna Nagar, Vasai-Virar-913106",Voluptatem Box,Colors,1582,Birthday,Similique dolor saepe molestiae.,7910,2023,10,October,2023-10-17,Tuesday
846,C069,15,4,2023-11-28,02:47:39,02-12-2023,06:56:03,Bhalswa Jahangir Pur,Anniversary,Hunar Tripathi,Madhyamgram,1440411271,gabainaaya@chhabra.info,Female,"H.No. 637
Walla Zila, Begusarai 750201",Repudiandae Box,Raksha Bandhan,1488,Anniversary,Consequuntur placeat quia voluptate esse consectetur accusamus nemo.,5952,2023,11,November,2023-11-28,Tuesday
